customer_id,country,first_purchase_date,last_purchase_date,total_orders,active_months,total_products,total_quantity,lifetime_revenue,avg_order_value,recency_days
12687,Sweden,2010-08-16,2010-08-16,1,1,125,1402,1858.91,1858.91,480
12688,Israel,2011-08-18,2011-08-18,1,1,171,3028,4873.81,4873.81,113
12689,France,2011-08-04,2011-11-14,2,2,56,622,1139.61,569.8,25
12690,France,2011-05-18,2011-05-18,1,1,15,103,335.01,335.01,205
12691,France,2010-10-15,2011-11-11,6,6,23,438,1044.4,174.07,28
12692,France,2010-03-12,2010-03-12,1,1,13,36,110.95,110.95,637
12693,Germany,2010-07-05,2011-08-04,7,7,62,520,1415.02,202.15,127
12694,France,2010-10-14,2011-09-30,3,3,68,1345,1663.35,554.45,70
12695,France,2010-02-12,2011-12-02,7,7,45,452,1371.12,195.87,7
12696,Finland,2010-07-19,2010-10-01,2,2,42,561,731.91,365.96,434
12697,Sweden,2011-06-23,2011-11-11,3,3,36,503,757.59,252.53,28
12698,Germany,2010-04-28,2010-04-28,1,1,15,108,285.75,285.75,590
12699,Germany,2010-10-18,2010-10-18,1,1,40,369,566.11,566.11,417
12700,France,2011-05-08,2011-12-02,4,4,192,2944,4525.99,1131.5,7
12701,Germany,2010-03-16,2011-09-21,6,4,117,1716,2248.41,374.73,79
12702,Germany,2011-11-20,2011-11-20,1,1,11,52,201.0,201.0,19
12703,Germany,2010-01-24,2011-09-29,4,3,55,589,898.53,224.63,71
12704,Finland,2011-06-23,2011-12-02,8,5,63,991,1740.84,217.6,7
12705,Germany,2010-06-24,2011-11-24,13,11,319,7152,11114.1,854.93,15
12707,France,2011-02-21,2011-02-21,1,1,33,256,603.42,603.42,291
12708,Germany,2009-12-18,2011-11-10,18,16,129,2489,4738.1,263.23,29
12709,Germany,2009-12-09,2011-11-24,32,20,187,13874,29883.88,933.87,15
12710,Germany,2011-05-22,2011-09-04,3,3,74,844,1023.02,341.01,96
12711,Germany,2010-02-01,2010-04-07,2,2,55,763,1213.05,606.52,611
12712,Germany,2009-12-09,2011-11-11,21,18,125,2305,6401.66,304.84,28
12713,Germany,2011-12-09,2011-12-09,1,1,37,505,794.55,794.55,0
12714,France,2009-12-04,2011-11-30,12,12,435,8703,12815.71,1067.98,9
12715,Sweden,2011-08-25,2011-08-25,1,1,19,190,263.36,263.36,106
12716,France,2011-07-29,2011-12-06,2,2,59,703,963.49,481.74,3
12717,Greece,2010-04-28,2011-07-11,3,3,59,595,1058.91,352.97,151
12718,France,2011-09-29,2011-09-29,1,1,18,201,202.25,202.25,71
12719,France,2011-10-05,2011-12-04,2,2,33,370,572.95,286.48,5
12720,Germany,2010-07-21,2011-12-07,29,16,261,6264,7306.67,251.95,2
12721,France,2010-08-25,2011-11-08,8,8,182,2634,3635.08,454.38,31
12722,France,2011-07-12,2011-09-15,4,3,49,565,979.63,244.91,85
12723,France,2011-10-05,2011-12-06,5,3,52,433,707.07,141.41,3
12724,France,2010-06-22,2011-12-04,7,7,93,1366,2083.52,297.65,5
12725,Italy,2010-05-04,2010-12-03,3,3,91,1298,2278.56,759.52,371
12726,France,2010-03-25,2011-11-11,11,11,62,4600,3690.6,335.51,28
12727,France,2010-02-23,2011-11-29,10,9,131,2789,4905.53,490.55,10
12728,France,2010-11-21,2011-09-29,5,5,47,535,926.17,185.23,71
12729,France,2011-08-18,2011-08-18,1,1,25,231,417.01,417.01,113
12730,Germany,2010-07-06,2010-07-06,1,1,46,227,703.25,703.25,521
12731,France,2010-03-02,2011-11-16,17,15,136,11633,25631.71,1507.75,23
12732,France,2011-06-13,2011-06-13,1,1,11,110,218.26,218.26,179
12733,USA,2010-01-19,2011-04-19,4,4,116,895,2424.02,606.0,234
12734,France,2010-11-12,2010-12-22,3,2,16,263,603.65,201.22,352
12735,France,2011-01-06,2011-01-28,2,1,37,363,689.57,344.78,315
12736,France,2011-01-11,2011-01-11,1,1,3,168,144.0,144.0,332
12738,Germany,2010-12-02,2010-12-02,1,1,10,294,274.7,274.7,372
12739,United Arab Emirates,2010-11-10,2011-09-01,2,2,83,948,2421.23,1210.62,99
12740,France,2011-10-07,2011-10-07,1,1,27,342,427.6,427.6,63
12741,USA,2010-06-24,2010-06-24,1,1,15,213,236.07,236.07,533
12742,United Arab Emirates,2010-03-24,2010-03-24,1,1,67,1359,1201.52,1201.52,625
12743,Unspecified,2011-07-28,2011-07-28,2,1,114,315,540.13,270.06,134
12744,Singapore,2010-04-27,2011-10-14,8,6,244,6987,13158.16,1644.77,56
12745,United Kingdom,2010-05-14,2010-08-10,2,2,20,467,723.85,361.92,486
12746,United Kingdom,2010-06-17,2010-06-17,1,1,17,97,254.55,254.55,540
12747,United Kingdom,2009-12-07,2011-12-07,26,18,85,2748,9257.04,356.04,2
12748,United Kingdom,2009-12-04,2011-12-09,322,25,2283,38101,51105.96,158.71,0
12749,United Kingdom,2010-07-06,2011-12-06,9,7,259,2359,6847.36,760.82,3
12750,Poland,2011-08-03,2011-08-03,1,1,15,137,275.88,275.88,128
12751,Brazil,2010-09-21,2010-09-21,1,1,61,189,268.27,268.27,444
12752,Norway,2011-09-19,2011-09-19,1,1,53,2262,4366.78,4366.78,81
12753,Japan,2010-12-12,2011-11-17,6,6,132,11421,21429.39,3571.56,22
12754,Japan,2011-02-04,2011-04-18,3,3,49,6481,3010.74,1003.58,235
12755,Japan,2010-01-15,2011-03-04,11,7,34,3781,9030.66,820.97,280
12756,Japan,2011-09-14,2011-09-14,1,1,4,144,112.08,112.08,86
12757,Portugal,2011-05-12,2011-11-24,9,5,235,2387,4176.75,464.08,15
12758,Portugal,2009-12-01,2011-08-15,7,7,187,6155,9903.24,1414.75,116
12759,Netherlands,2009-12-04,2011-10-18,8,8,205,3177,4618.74,577.34,52
12760,Netherlands,2010-09-10,2010-09-10,1,1,20,196,317.8,317.8,455
12761,Netherlands,2010-09-01,2010-09-01,1,1,25,277,712.95,712.95,464
12762,Portugal,2011-11-14,2011-12-02,2,2,61,1220,1702.52,851.26,7
12763,Japan,2010-12-05,2011-07-24,2,2,16,512,814.16,407.08,138
12764,Lebanon,2011-01-27,2011-01-27,1,1,45,386,1693.88,1693.88,316
12765,Netherlands,2010-03-08,2010-08-24,6,5,48,1002,1299.58,216.6,472
12766,Portugal,2010-10-28,2011-12-06,9,9,252,5412,9116.28,1012.92,3
12767,Korea,2010-11-29,2010-11-29,1,1,43,598,949.82,949.82,375
12768,Korea,2010-09-15,2010-09-15,1,1,10,102,168.69,168.69,450
12769,Brazil,2011-04-15,2011-04-15,1,1,32,356,1143.6,1143.6,238
12770,Japan,2010-09-09,2011-05-13,2,2,19,1843,3246.45,1623.22,210
12771,Portugal,2010-08-11,2010-08-11,1,1,14,102,226.3,226.3,485
12772,Portugal,2011-10-11,2011-10-11,1,1,54,551,752.47,752.47,59
12773,Portugal,2010-05-24,2010-05-24,1,1,6,109,124.25,124.25,564
12774,Netherlands,2010-06-22,2010-06-22,1,1,5,52,83.7,83.7,535
12775,Netherlands,2010-10-26,2011-11-22,7,7,54,1074,1551.12,221.59,17
12776,Portugal,2010-02-10,2010-02-10,1,1,3,45,27.5,27.5,667
12777,United Kingdom,2010-09-08,2010-09-08,1,1,26,458,519.45,519.45,457
12778,Netherlands,2010-04-16,2011-11-20,9,8,76,1720,1541.68,171.3,19
12779,Poland,2009-12-03,2011-11-02,14,14,142,3641,6722.27,480.16,37
12780,Netherlands,2010-04-20,2010-04-20,1,1,19,284,322.4,322.4,598
12781,Czech Republic,2011-02-28,2011-10-07,2,2,24,670,786.74,393.37,63
12782,Portugal,2010-07-08,2011-12-05,11,9,141,1990,3862.24,351.11,4
12783,Portugal,2011-09-25,2011-12-07,4,4,74,611,1295.87,323.97,2
12784,Portugal,2010-06-28,2011-11-24,2,2,120,853,1511.15,755.58,15
12785,Portugal,2009-12-08,2010-12-10,3,3,41,446,904.4,301.47,364
12786,Netherlands,2010-04-09,2010-04-09,1,1,17,320,668.5,668.5,609
12787,Netherlands,2010-10-22,2011-11-30,4,4,29,506,799.18,199.8,9
12788,Netherlands,2010-06-29,2010-09-02,4,3,19,190,384.9,96.22,463
12789,Netherlands,2010-01-15,2011-10-05,3,3,4,33,225.35,75.12,65
12790,Netherlands,2010-10-25,2011-05-31,2,2,35,303,546.85,273.42,192
12791,Netherlands,2010-03-25,2010-12-01,5,4,15,443,834.43,166.89,373
12792,Portugal,2010-06-23,2011-03-28,2,2,38,390,715.01,357.5,256
12793,Portugal,2010-11-03,2011-01-09,3,3,33,520,849.33,283.11,334
12794,Portugal,2011-09-02,2011-10-17,2,2,43,592,860.41,430.2,53
12795,Portugal,2011-11-21,2011-11-21,1,1,13,64,318.48,318.48,18
12796,Netherlands,2010-03-21,2010-03-21,1,1,6,180,351.0,351.0,628
12797,Portugal,2010-10-11,2010-12-09,2,2,26,329,694.11,347.06,365
12798,Japan,2010-10-14,2011-11-29,4,4,27,8455,8510.93,2127.73,10
12799,Japan,2010-06-28,2010-06-28,1,1,15,137,219.35,219.35,529
12800,Portugal,2010-02-01,2010-08-26,2,2,30,281,500.25,250.12,470
12801,Sweden,2010-07-27,2010-07-27,1,1,49,500,871.82,871.82,500
12802,Netherlands,2010-05-25,2011-06-06,5,5,106,1956,2186.42,437.28,186
12803,Netherlands,2010-11-11,2010-11-11,1,1,54,867,1017.81,1017.81,393
12804,Netherlands,2010-07-27,2010-08-31,2,2,60,270,325.37,162.68,465
12805,Netherlands,2010-02-03,2010-11-23,4,4,43,581,1230.95,307.74,381
12806,Netherlands,2010-04-30,2010-05-16,2,2,56,2084,2558.96,1279.48,572
12807,Sweden,2010-11-21,2010-11-21,1,1,15,143,250.35,250.35,383
12808,Portugal,2010-09-03,2011-11-03,5,4,45,373,850.1,170.02,36
12809,Portugal,2010-03-02,2011-06-15,3,3,74,508,1384.34,461.45,177
12810,Japan,2010-02-01,2010-06-23,2,2,32,389,534.99,267.5,534
12811,Portugal,2010-10-08,2011-03-23,4,4,46,429,893.9,223.48,261
12812,Japan,2011-10-26,2011-10-26,1,1,15,164,229.64,229.64,44
12813,Netherlands,2010-01-15,2010-07-26,3,3,36,1134,1621.8,540.6,501
12814,Poland,2011-08-30,2011-08-30,1,1,1,48,85.92,85.92,101
12815,Poland,2011-05-25,2011-07-15,2,2,37,374,863.46,431.73,147
12816,Poland,2011-06-16,2011-09-05,2,2,26,125,452.2,226.1,95
12817,Austria,2010-10-01,2011-03-03,3,3,15,216,570.98,190.33,281
12818,Austria,2011-03-23,2011-03-23,1,1,13,920,1182.08,1182.08,261
12819,United Kingdom,2010-09-07,2010-09-07,1,1,19,344,540.52,540.52,458
12820,United Kingdom,2009-12-05,2011-12-06,11,11,131,1964,2689.52,244.5,3
12821,United Kingdom,2010-04-07,2011-05-09,2,2,13,162,220.8,110.4,214
12822,United Kingdom,2011-09-13,2011-09-30,2,1,41,550,948.88,474.44,70
12823,United Kingdom,2010-01-29,2011-09-26,18,12,1,930,6501.5,361.19,74
12824,United Kingdom,2011-10-11,2011-10-11,1,1,25,232,397.12,397.12,59
12825,United Kingdom,2010-03-08,2010-07-06,2,2,20,139,518.63,259.32,521
12826,United Kingdom,2009-12-18,2011-12-07,12,10,93,1995,2955.75,246.31,2
12827,United Kingdom,2011-10-26,2011-12-04,3,3,19,197,430.15,143.38,5
12828,United Kingdom,2011-08-01,2011-12-07,6,4,46,494,1018.71,169.78,2
12829,United Kingdom,2010-06-07,2011-01-07,3,3,17,550,385.3,128.43,336
12830,United Kingdom,2011-06-21,2011-11-02,6,4,13,9848,6814.64,1135.77,37
12831,United Kingdom,2010-09-02,2011-03-22,3,2,16,303,451.11,150.37,262
12832,United Kingdom,2011-09-02,2011-11-07,2,2,27,195,383.03,191.52,32
12833,United Kingdom,2011-07-17,2011-07-17,1,1,24,156,417.38,417.38,145
12834,United Kingdom,2011-03-02,2011-03-02,1,1,18,110,312.38,312.38,282
12835,United Kingdom,2009-12-03,2010-10-08,41,11,138,2349,5996.83,146.26,427
12836,United Kingdom,2009-12-01,2011-10-11,15,14,280,2231,6559.73,437.32,59
12837,United Kingdom,2010-05-19,2011-06-19,2,2,83,194,662.66,331.33,173
12838,United Kingdom,2010-04-26,2011-11-06,10,8,230,1834,3366.7,336.67,33
12839,United Kingdom,2009-12-07,2011-12-07,26,19,156,6849,10071.73,387.37,2
12840,United Kingdom,2010-02-03,2011-07-19,7,7,109,2258,4041.97,577.42,143
12841,United Kingdom,2010-07-08,2011-12-05,40,18,307,5329,7464.19,186.6,4
12842,United Kingdom,2009-12-02,2011-09-30,4,4,45,887,1917.99,479.5,70
12843,United Kingdom,2009-12-13,2011-10-05,28,14,127,3025,6461.87,230.78,65
12844,United Kingdom,2010-04-25,2011-11-10,4,4,88,223,648.6,162.15,29
12845,United Kingdom,2011-02-22,2011-03-17,4,2,26,204,354.09,88.52,267
12847,United Kingdom,2010-11-17,2011-11-17,2,2,100,1497,1609.0,804.5,22
12848,United Kingdom,2010-02-02,2010-02-02,1,1,16,58,208.0,208.0,675
12849,United Kingdom,2010-04-27,2011-11-08,6,5,122,1834,3015.98,502.66,31
12850,United Kingdom,2010-09-20,2010-09-20,1,1,2,200,330.0,330.0,445
12851,United Kingdom,2010-08-19,2011-09-04,2,2,71,157,280.76,140.38,96
12852,United Kingdom,2011-02-18,2011-02-18,1,1,17,149,311.55,311.55,294
12853,United Kingdom,2010-02-05,2011-07-28,11,7,111,1668,3907.5,355.23,134
12854,United Kingdom,2009-12-11,2011-09-22,7,6,188,1630,2970.97,424.42,78
12855,United Kingdom,2010-11-02,2010-12-02,4,2,65,270,650.94,162.74,372
12856,United Kingdom,2011-10-07,2011-12-02,6,3,155,1076,2170.78,361.8,7
12857,United Kingdom,2010-01-25,2011-05-13,6,6,71,1420,3688.0,614.67,210
12858,United Kingdom,2010-11-21,2010-11-21,1,1,36,51,147.27,147.27,383
12859,United Kingdom,2010-09-07,2010-09-07,1,1,21,292,575.1,575.1,458
12860,United Kingdom,2010-01-15,2010-01-15,1,1,16,26,54.22,54.22,693
12861,United Kingdom,2010-03-30,2010-03-30,1,1,4,27,68.25,68.25,619
12862,United Kingdom,2010-08-01,2010-10-10,2,2,119,611,984.62,492.31,425
12863,United Kingdom,2010-04-29,2011-10-18,6,6,24,895,2792.55,465.42,52
12864,United Kingdom,2010-07-19,2011-07-24,2,2,5,447,299.57,149.78,138
12865,Austria,2010-08-20,2011-11-13,4,4,156,1973,3323.47,830.87,26
12866,Belgium,2010-07-25,2011-03-01,3,3,57,544,1092.35,364.12,283
12867,United Kingdom,2009-12-16,2011-11-13,13,13,365,7876,7829.26,602.25,26
12868,United Kingdom,2010-11-12,2011-06-07,8,6,86,1282,2247.06,280.88,185
12869,United Kingdom,2010-01-27,2010-01-27,1,1,35,144,337.67,337.67,681
12870,United Kingdom,2010-03-25,2010-11-29,3,3,85,906,1676.95,558.98,375
12871,United Kingdom,2010-09-26,2011-09-16,3,3,13,484,744.02,248.01,84
12872,United Kingdom,2009-12-03,2011-01-17,12,12,217,1845,3662.49,305.21,326
12873,United Kingdom,2010-01-27,2011-03-02,3,3,33,786,2027.3,675.77,282
12874,Belgium,2010-06-03,2010-11-19,2,2,43,618,873.42,436.71,385
12875,United Kingdom,2010-01-11,2011-07-19,5,5,2,5187,1356.99,271.4,143
12876,Belgium,2010-04-28,2011-10-13,4,4,116,3025,3751.79,937.95,57
12877,United Kingdom,2010-01-18,2011-12-06,20,18,149,2237,2942.14,147.11,3
12878,United Kingdom,2011-03-18,2011-04-17,2,2,38,547,854.99,427.5,236
12879,United Kingdom,2011-09-09,2011-10-26,3,2,7,370,573.22,191.07,44
12880,United Kingdom,2010-05-14,2010-11-23,2,2,32,279,640.13,320.06,381
12881,United Kingdom,2011-03-09,2011-03-09,1,1,7,21,298.0,298.0,275
12882,United Kingdom,2011-11-06,2011-11-30,2,1,12,246,1463.04,731.52,9
12883,United Kingdom,2011-09-11,2011-11-15,4,2,39,196,703.47,175.87,24
12884,United Kingdom,2011-09-12,2011-09-12,1,1,7,43,309.05,309.05,88
12885,United Kingdom,2011-08-08,2011-10-07,3,2,66,655,1175.22,391.74,63
12886,United Kingdom,2011-05-04,2011-10-03,2,2,75,770,1378.4,689.2,67
12887,United Kingdom,2010-11-21,2010-11-21,1,1,13,100,222.4,222.4,383
12888,United Kingdom,2011-03-29,2011-05-09,2,2,4,76,354.12,177.06,214
12889,United Kingdom,2010-07-25,2010-11-23,4,4,25,124,385.46,96.36,381
12890,United Kingdom,2010-11-17,2011-11-15,2,2,124,457,706.02,353.01,24
12891,United Kingdom,2010-02-18,2011-06-07,11,9,2,2325,840.5,76.41,185
12892,United Kingdom,2010-11-08,2010-11-08,1,1,18,140,263.38,263.38,396
12893,United Kingdom,2011-11-09,2011-11-09,1,1,27,90,176.55,176.55,30
12894,United Kingdom,2010-05-13,2010-05-13,1,1,21,33,157.35,157.35,575
12895,United Kingdom,2011-09-14,2011-10-28,2,2,22,210,372.8,186.4,42
12897,United Kingdom,2010-06-14,2011-05-19,4,4,10,249,514.25,128.56,204
12898,United Kingdom,2010-02-18,2010-09-02,2,2,27,235,296.21,148.1,463
12899,United Kingdom,2010-10-22,2010-10-22,1,1,17,108,366.4,366.4,413
12900,United Kingdom,2010-10-13,2010-10-13,1,1,13,139,340.33,340.33,422
12901,United Kingdom,2011-03-14,2011-12-01,28,10,30,23075,17654.54,630.52,8
12902,United Kingdom,2011-03-20,2011-03-20,1,1,10,66,138.68,138.68,264
12903,United Kingdom,2010-10-07,2010-10-07,1,1,41,493,833.53,833.53,428
12904,United Kingdom,2011-06-20,2011-11-21,2,2,59,294,496.06,248.03,18
12905,United Kingdom,2010-01-26,2010-05-12,2,2,52,532,1018.42,509.21,576
12906,United Kingdom,2011-09-22,2011-11-28,5,2,55,1749,2919.81,583.96,11
12907,United Kingdom,2010-08-02,2010-11-09,2,2,23,177,508.91,254.46,395
12908,United Kingdom,2010-03-19,2011-06-16,5,5,1,3000,1776.0,355.2,176
12909,United Kingdom,2010-02-24,2011-10-31,8,7,120,1948,3103.19,387.9,39
12910,United Kingdom,2010-03-28,2011-11-16,13,10,75,3632,5796.52,445.89,23
12911,United Kingdom,2010-06-06,2010-06-06,1,1,220,807,1651.72,1651.72,551
12912,United Kingdom,2011-10-30,2011-12-07,5,3,17,670,1662.3,332.46,2
12913,United Kingdom,2009-12-01,2011-12-05,13,11,52,3232,6700.86,515.45,4
12914,United Kingdom,2010-11-04,2010-11-04,1,1,9,336,223.98,223.98,400
12915,United Kingdom,2010-04-29,2011-07-14,4,4,46,452,1174.75,293.69,148
12916,United Kingdom,2010-01-24,2011-07-24,7,7,82,1681,4479.73,639.96,138
12917,United Kingdom,2009-12-09,2011-08-03,6,5,45,1104,4359.2,726.53,128
12919,United Kingdom,2011-06-23,2011-12-01,6,5,34,673,1335.19,222.53,8
12920,United Kingdom,2009-12-14,2011-11-22,4,3,59,420,486.64,121.66,17
12921,United Kingdom,2009-12-01,2011-11-30,74,23,322,21708,35921.04,485.42,9
12922,United Kingdom,2011-07-01,2011-07-01,1,1,28,370,405.38,405.38,161
12923,United Kingdom,2010-05-13,2011-10-06,3,3,53,229,769.17,256.39,64
12924,United Kingdom,2009-12-09,2011-09-12,12,10,55,1422,2461.45,205.12,88
12925,United Kingdom,2010-04-26,2011-12-05,3,3,46,649,729.33,243.11,4
12926,United Kingdom,2009-12-14,2010-10-24,4,3,201,752,1523.59,380.9,411
12927,United Kingdom,2010-11-10,2010-11-10,1,1,11,145,197.31,197.31,394
12928,United Kingdom,2010-06-08,2011-11-04,12,9,94,2899,4304.89,358.74,35
12929,United Kingdom,2011-02-01,2011-02-01,1,1,8,37,117.85,117.85,311
12930,United Kingdom,2011-06-21,2011-09-22,2,2,20,252,415.8,207.9,78
12931,United Kingdom,2009-12-01,2011-11-18,57,19,37,62906,92347.34,1620.13,21
12932,United Kingdom,2010-02-10,2010-06-18,8,5,69,1609,1698.56,212.32,539
12933,United Kingdom,2009-12-10,2011-11-15,8,6,227,949,1636.63,204.58,24
12934,United Kingdom,2009-12-03,2009-12-03,1,1,2,31,181.65,181.65,736
12935,United Kingdom,2010-04-11,2011-12-07,15,12,113,3201,4243.86,282.92,2
12936,United Kingdom,2011-09-22,2011-11-22,4,2,56,559,1063.9,265.98,17
12937,United Kingdom,2009-12-03,2011-11-24,9,8,128,1983,3097.61,344.18,15
12938,United Kingdom,2011-11-14,2011-11-14,1,1,9,140,114.14,114.14,25
12939,United Kingdom,2010-01-12,2011-10-06,20,14,24,10328,25264.8,1263.24,64
12940,United Kingdom,2011-09-13,2011-10-16,2,2,87,404,899.69,449.84,54
12941,United Kingdom,2009-12-15,2009-12-15,1,1,27,381,377.49,377.49,724
12942,United Kingdom,2010-12-09,2011-07-31,3,3,68,267,934.35,311.45,131
12943,United Kingdom,2010-04-13,2010-05-30,2,2,22,222,496.5,248.25,558
12944,United Kingdom,2010-12-20,2011-11-04,2,2,29,289,604.51,302.26,35
12945,United Kingdom,2010-02-21,2011-02-24,2,2,47,446,900.11,450.06,288
12946,United Kingdom,2010-09-29,2010-09-29,1,1,20,149,324.45,324.45,436
12947,United Kingdom,2010-12-01,2011-07-19,6,5,83,1349,1908.03,318.0,143
12948,United Kingdom,2009-12-02,2011-11-23,9,6,89,1304,2317.43,257.49,16
12949,United Kingdom,2009-12-03,2011-11-09,22,13,347,8233,15526.7,705.76,30
12950,United Kingdom,2011-11-15,2011-12-07,3,2,13,1380,1843.0,614.33,2
12951,United Kingdom,2010-01-10,2011-12-01,15,13,110,1662,3213.72,214.25,8
12952,United Kingdom,2011-09-22,2011-12-04,4,3,64,653,1387.79,346.95,5
12953,United Kingdom,2010-07-05,2011-11-30,2,2,45,364,828.81,414.4,9
12954,United Kingdom,2010-03-11,2010-03-11,1,1,10,83,162.45,162.45,638
12955,United Kingdom,2011-03-17,2011-12-08,11,8,81,3664,4757.16,432.47,1
12956,United Kingdom,2009-12-15,2011-02-06,4,3,42,340,521.89,130.47,306
12957,United Kingdom,2009-12-11,2011-11-30,13,10,402,4686,8706.97,669.77,9
12958,United Kingdom,2010-05-05,2010-11-04,2,2,45,118,467.34,233.67,400
12959,United Kingdom,2010-08-12,2010-08-12,1,1,8,109,150.95,150.95,484
12960,United Kingdom,2010-02-16,2010-10-22,4,4,49,1379,1322.07,330.52,413
12961,United Kingdom,2010-11-25,2010-11-25,1,1,37,180,211.99,211.99,379
12962,United Kingdom,2011-08-18,2011-12-02,2,2,15,129,266.39,133.2,7
12963,United Kingdom,2010-07-08,2011-12-01,12,8,129,1809,3601.59,300.13,8
12964,United Kingdom,2010-09-28,2010-09-28,1,1,26,56,132.24,132.24,437
12965,United Kingdom,2011-09-11,2011-09-11,1,1,108,282,769.81,769.81,89
12966,United Kingdom,2011-11-30,2011-11-30,1,1,10,75,160.18,160.18,9
12967,United Kingdom,2010-11-21,2010-12-16,3,2,47,1272,4306.92,1435.64,358
12968,United Kingdom,2011-08-19,2011-08-19,1,1,5,73,135.95,135.95,112
12969,United Kingdom,2010-04-16,2010-04-16,1,1,5,55,122.45,122.45,602
12970,United Kingdom,2009-12-04,2011-12-02,10,4,279,952,1452.54,145.25,7
12971,United Kingdom,2009-12-15,2011-12-06,116,24,102,14587,15972.79,137.7,3
12972,United Kingdom,2010-02-16,2010-10-22,4,4,69,844,1161.2,290.3,413
12973,United Kingdom,2010-10-22,2010-10-22,1,1,6,31,385.55,385.55,413
12974,United Kingdom,2010-05-23,2011-05-26,2,2,27,104,408.95,204.48,197
12975,United Kingdom,2009-12-06,2010-09-29,6,3,92,911,2100.09,350.02,436
12976,United Kingdom,2010-02-12,2011-05-12,8,7,106,2684,3156.38,394.55,211
12977,United Kingdom,2010-07-16,2011-07-06,4,2,54,128,513.88,128.47,156
12978,United Kingdom,2009-12-10,2010-11-19,5,4,126,1394,2502.82,500.56,385
12979,United Arab Emirates,2009-12-10,2009-12-10,1,1,56,520,517.7,517.7,729
12980,United Kingdom,2009-12-02,2011-07-05,21,18,7,1910,16245.78,773.61,157
12981,United Kingdom,2011-07-29,2011-11-10,2,2,12,242,372.22,186.11,29
12982,United Kingdom,2010-04-12,2011-04-11,8,7,139,1729,2744.81,343.1,242
12983,United Kingdom,2010-04-20,2010-04-20,1,1,30,638,490.08,490.08,598
12984,United Kingdom,2011-11-21,2011-11-21,1,1,4,26,97.5,97.5,18
12985,United Kingdom,2011-11-11,2011-12-09,2,2,73,1533,1239.38,619.69,0
12986,United Kingdom,2010-01-21,2010-10-07,10,6,61,1164,2729.84,272.98,428
12987,United Kingdom,2010-01-20,2011-09-27,5,5,61,585,1312.21,262.44,73
12988,United Kingdom,2011-02-20,2011-02-20,1,1,75,126,505.82,505.82,292
12989,United Kingdom,2009-12-10,2011-12-06,33,20,50,6935,13551.75,410.66,3
12990,United Kingdom,2010-03-30,2011-11-08,7,7,9,480,955.5,136.5,31
12991,United Kingdom,2010-11-15,2011-11-16,3,3,45,483,764.82,254.94,23
12992,United Kingdom,2009-12-14,2009-12-14,1,1,6,21,93.35,93.35,725
12993,United Kingdom,2010-02-18,2011-11-16,8,7,57,751,1259.63,157.45,23
12994,United Kingdom,2011-03-16,2011-12-05,3,3,52,459,974.42,324.81,4
12995,United Kingdom,2011-09-15,2011-09-15,1,1,3,108,211.32,211.32,85
12996,United Kingdom,2010-11-29,2010-11-29,1,1,22,122,355.5,355.5,375
12997,United Kingdom,2010-04-06,2011-11-17,8,8,65,1186,2110.91,263.86,22
12998,United Kingdom,2010-02-24,2010-08-04,3,3,58,1124,920.08,306.69,492
12999,United Kingdom,2011-04-08,2011-05-27,3,2,25,342,455.88,151.96,196
13000,United Kingdom,2009-12-14,2011-08-25,4,4,57,548,1032.5,258.12,106
13001,United Kingdom,2009-12-03,2011-12-05,33,20,300,13448,24042.65,728.57,4
13002,United Kingdom,2010-10-01,2011-01-25,3,2,19,201,414.13,138.04,318
13003,United Kingdom,2011-05-09,2011-08-26,3,3,4,103,149.05,49.68,105
13004,United Kingdom,2009-12-15,2011-11-28,36,22,417,8768,11650.85,323.63,11
13005,United Kingdom,2010-09-08,2011-06-19,4,4,41,462,999.68,249.92,173
13006,United Kingdom,2011-10-14,2011-10-14,1,1,4,55,81.57,81.57,56
13007,United Kingdom,2010-05-09,2010-05-09,1,1,11,59,175.25,175.25,579
13008,United Kingdom,2009-12-16,2011-01-20,3,3,31,379,612.13,204.04,323
13009,United Kingdom,2010-02-05,2010-02-05,1,1,4,120,234.0,234.0,672
13010,United Kingdom,2010-03-01,2010-11-30,2,2,10,323,330.12,165.06,374
13011,United Kingdom,2010-12-02,2010-12-02,1,1,3,26,101.1,101.1,372
13012,United Kingdom,2010-04-26,2011-11-30,11,8,95,1559,2957.83,268.89,9
13013,United Kingdom,2009-12-14,2011-12-08,29,18,289,6463,12625.77,435.37,1
