"customer_id","country","lifetime_revenue","total_orders","days_since_last_purchase","r_score","f_score","m_score","rfm_total_score","segment"
12712,Germany,6401.66,21,28,2,5,5,12,At Risk
14227,United Kingdom,6366.16,15,26,2,5,5,12,At Risk
13654,United Kingdom,6308.0,11,43,2,5,5,12,At Risk
16710,United Kingdom,6291.77,22,19,2,5,5,12,At Risk
12613,Germany,6277.37,9,57,2,5,5,12,At Risk
13136,United Kingdom,6274.56,13,56,2,5,5,12,At Risk
14004,United Kingdom,6258.45,11,43,2,5,5,12,At Risk
17799,United Kingdom,6246.93,20,22,2,5,5,12,At Risk
13334,United Kingdom,6201.8,5,82,3,4,5,12,Loyal Customers
17669,United Kingdom,6142.35,10,42,2,5,5,12,At Risk
14530,United Kingdom,6088.87,16,25,2,5,5,12,At Risk
17509,United Kingdom,6083.64,8,57,2,5,5,12,At Risk
15785,United Kingdom,5969.93,16,32,2,5,5,12,At Risk
12626,Germany,5954.48,9,23,2,5,5,12,At Risk
14112,United Kingdom,5834.59,13,22,2,5,5,12,At Risk
12910,United Kingdom,5796.52,13,23,2,5,5,12,At Risk
17069,United Kingdom,5794.28,14,28,2,5,5,12,At Risk
18075,United Kingdom,5783.29,20,23,2,5,5,12,At Risk
16279,United Kingdom,5698.28,9,21,2,5,5,12,At Risk
13157,United Kingdom,5687.36,9,49,2,5,5,12,At Risk
13520,Switzerland,5669.4,11,58,2,5,5,12,At Risk
16409,United Kingdom,5652.74,12,36,2,5,5,12,At Risk
16320,Unspecified,5628.99,6,172,3,4,5,12,Loyal Customers
16003,United Kingdom,5613.83,10,29,2,5,5,12,At Risk
17059,United Kingdom,5586.93,9,29,2,5,5,12,At Risk
15228,United Kingdom,5580.27,6,66,3,4,5,12,Loyal Customers
17203,United Kingdom,5564.09,10,35,2,5,5,12,At Risk
12500,Germany,5559.21,18,23,2,5,5,12,At Risk
12484,Spain,5557.1,9,35,2,5,5,12,At Risk
17092,United Kingdom,5511.41,11,50,2,5,5,12,At Risk
17512,United Kingdom,5467.82,18,28,2,5,5,12,At Risk
14626,United Kingdom,5410.92,11,23,2,5,5,12,At Risk
17719,United Kingdom,5396.04,15,37,2,5,5,12,At Risk
17612,United Kingdom,5394.86,18,53,2,5,5,12,At Risk
16008,United Kingdom,5339.13,15,23,2,5,5,12,At Risk
13975,United Kingdom,5256.4,12,31,2,5,5,12,At Risk
13107,United Kingdom,5253.07,9,44,2,5,5,12,At Risk
14930,Channel Islands,5236.73,6,108,3,4,5,12,Loyal Customers
15722,United Kingdom,5234.0,11,35,2,5,5,12,At Risk
17213,United Kingdom,5182.3,13,40,2,5,5,12,At Risk
17663,United Kingdom,5175.83,17,25,2,5,5,12,At Risk
16153,United Kingdom,5133.49,11,49,2,5,5,12,At Risk
13329,United Kingdom,5112.97,8,31,2,5,5,12,At Risk
15367,United Kingdom,5081.33,11,57,2,5,5,12,At Risk
15529,United Kingdom,5076.77,12,22,2,5,5,12,At Risk
13634,United Kingdom,4988.08,15,33,2,5,5,12,At Risk
14639,United Kingdom,4978.96,9,52,2,5,5,12,At Risk
17758,United Kingdom,4964.03,12,19,2,5,5,12,At Risk
17314,United Kingdom,4904.43,17,24,2,5,5,12,At Risk
12594,Italy,4890.11,14,37,2,5,5,12,At Risk
16986,United Kingdom,4888.75,11,29,2,5,5,12,At Risk
17596,United Kingdom,4882.43,13,23,2,5,5,12,At Risk
16686,United Kingdom,4881.07,16,47,2,5,5,12,At Risk
14107,United Kingdom,4877.3,11,51,2,5,5,12,At Risk
17652,United Kingdom,4867.72,12,25,2,5,5,12,At Risk
17191,United Kingdom,4820.45,15,28,2,5,5,12,At Risk
13875,United Kingdom,4814.37,14,53,2,5,5,12,At Risk
13988,United Kingdom,4757.8,8,19,2,5,5,12,At Risk
12708,Germany,4738.1,18,29,2,5,5,12,At Risk
16293,United Kingdom,4657.95,15,21,2,5,5,12,At Risk
14466,United Kingdom,4646.9,13,29,2,5,5,12,At Risk
13124,United Kingdom,4641.66,4,89,3,4,5,12,Loyal Customers
17442,United Kingdom,4620.3,15,36,2,5,5,12,At Risk
12759,Netherlands,4618.74,8,52,2,5,5,12,At Risk
18257,United Kingdom,4585.15,12,39,2,5,5,12,At Risk
15416,United Kingdom,4572.82,7,64,3,4,5,12,Loyal Customers
13491,United Kingdom,4566.56,27,51,2,5,5,12,At Risk
15365,United Kingdom,4557.13,13,25,2,5,5,12,At Risk
12395,Belgium,4551.27,15,19,2,5,5,12,At Risk
17613,United Kingdom,4544.55,14,22,2,5,5,12,At Risk
13527,United Kingdom,4541.29,12,33,2,5,5,12,At Risk
14001,United Kingdom,4530.09,9,45,2,5,5,12,At Risk
17308,United Kingdom,4511.76,2,393,4,3,5,12,Loyal Customers
12916,United Kingdom,4479.73,7,138,3,4,5,12,Loyal Customers
16912,United Kingdom,4460.51,15,28,2,5,5,12,At Risk
15240,United Kingdom,4459.98,12,44,2,5,5,12,At Risk
14341,United Kingdom,4452.02,18,45,2,5,5,12,At Risk
17220,United Kingdom,4451.41,21,24,2,5,5,12,At Risk
18069,United Kingdom,4449.02,11,26,2,5,5,12,At Risk
12600,Germany,4444.35,20,28,2,5,5,12,At Risk
16218,United Kingdom,4439.97,13,29,2,5,5,12,At Risk
16081,United Kingdom,4436.56,8,56,2,5,5,12,At Risk
17722,United Kingdom,4430.36,5,96,3,4,5,12,Loyal Customers
14211,United Kingdom,4402.29,18,53,2,5,5,12,At Risk
15203,United Kingdom,4400.18,15,25,2,5,5,12,At Risk
16150,United Kingdom,4395.59,10,42,2,5,5,12,At Risk
13880,United Kingdom,4391.66,17,21,2,5,5,12,At Risk
13982,United Kingdom,4382.89,9,39,2,5,5,12,At Risk
16118,United Kingdom,4376.25,1,652,5,2,5,12,Potential Loyalists
12917,United Kingdom,4359.2,6,128,3,4,5,12,Loyal Customers
17372,United Kingdom,4316.46,27,40,2,5,5,12,At Risk
12967,United Kingdom,4306.92,3,358,4,3,5,12,Loyal Customers
12928,United Kingdom,4304.89,12,35,2,5,5,12,At Risk
17930,United Kingdom,4275.22,13,35,2,5,5,12,At Risk
14239,United Kingdom,4263.17,21,43,2,5,5,12,At Risk
16571,United Kingdom,4248.74,10,26,2,5,5,12,At Risk
13911,United Kingdom,4234.99,20,57,2,5,5,12,At Risk
16743,United Kingdom,4212.15,14,29,2,5,5,12,At Risk
15708,United Kingdom,4204.44,9,40,2,5,5,12,At Risk
15752,United Kingdom,4184.56,9,39,2,5,5,12,At Risk
17738,United Kingdom,4183.56,13,19,2,5,5,12,At Risk
18194,United Kingdom,4162.04,6,82,3,4,5,12,Loyal Customers
13450,United Kingdom,4120.04,13,26,2,5,5,12,At Risk
15493,United Kingdom,4113.19,9,32,2,5,5,12,At Risk
14566,Channel Islands,4092.0,4,110,3,4,5,12,Loyal Customers
14913,United Kingdom,4073.13,8,35,2,5,5,12,At Risk
17287,United Kingdom,4049.56,21,26,2,5,5,12,At Risk
13421,United Kingdom,4048.25,8,40,2,5,5,12,At Risk
17211,United Kingdom,4046.65,13,26,2,5,5,12,At Risk
12840,United Kingdom,4041.97,7,143,3,4,5,12,Loyal Customers
12523,France,4010.35,23,19,2,5,5,12,At Risk
16841,United Kingdom,4006.06,12,36,2,5,5,12,At Risk
15665,United Kingdom,3987.07,5,168,3,4,5,12,Loyal Customers
16791,United Kingdom,3944.88,15,29,2,5,5,12,At Risk
15819,United Kingdom,3934.79,10,49,2,5,5,12,At Risk
15051,United Kingdom,3926.91,9,23,2,5,5,12,At Risk
15983,United Kingdom,3924.02,8,22,2,5,5,12,At Risk
16771,United Kingdom,3921.1,10,33,2,5,5,12,At Risk
12408,Belgium,3905.77,8,32,2,5,5,12,At Risk
14498,United Kingdom,3900.83,10,42,2,5,5,12,At Risk
15696,United Kingdom,3881.22,13,33,2,5,5,12,At Risk
15288,United Kingdom,3872.18,10,43,2,5,5,12,At Risk
15067,United Kingdom,3862.88,5,78,3,4,5,12,Loyal Customers
13213,United Kingdom,3851.52,11,56,2,5,5,12,At Risk
13481,United Kingdom,3830.84,11,45,2,5,5,12,At Risk
15421,United Kingdom,3805.34,10,58,2,5,5,12,At Risk
17071,United Kingdom,3793.71,13,28,2,5,5,12,At Risk
16466,United Kingdom,3767.09,15,33,2,5,5,12,At Risk
15834,United Kingdom,3761.89,7,70,3,4,5,12,Loyal Customers
17553,United Kingdom,3757.6,4,129,3,4,5,12,Loyal Customers
15370,United Kingdom,3739.01,8,40,2,5,5,12,At Risk
15704,United Kingdom,3734.66,6,140,3,4,5,12,Loyal Customers
15532,United Kingdom,3717.2,10,25,2,5,5,12,At Risk
14565,United Kingdom,3709.22,5,95,3,4,5,12,Loyal Customers
14776,United Kingdom,3708.3,15,51,2,5,5,12,At Risk
16950,United Kingdom,3705.77,10,56,2,5,5,12,At Risk
12726,France,3690.6,11,28,2,5,5,12,At Risk
14593,United Kingdom,3658.03,12,21,2,5,5,12,At Risk
14857,United Kingdom,3651.85,7,59,3,4,5,12,Loyal Customers
14640,United Kingdom,3649.36,10,24,2,5,5,12,At Risk
13632,United Kingdom,3645.81,8,24,2,5,5,12,At Risk
17063,United Kingdom,3638.53,13,21,2,5,5,12,At Risk
12721,France,3635.08,8,31,2,5,5,12,At Risk
13505,Switzerland,3633.63,4,72,3,4,5,12,Loyal Customers
16444,United Kingdom,3625.88,17,46,2,5,5,12,At Risk
13750,United Kingdom,3602.18,11,53,2,5,5,12,At Risk
16325,United Kingdom,3597.5,12,46,2,5,5,12,At Risk
17311,United Kingdom,3566.56,6,78,3,4,5,12,Loyal Customers
14882,United Kingdom,3546.65,14,26,2,5,5,12,At Risk
15059,United Kingdom,3490.4,19,40,2,5,5,12,At Risk
13577,United Kingdom,3484.28,11,25,2,5,5,12,At Risk
14533,United Kingdom,3466.37,11,24,2,5,5,12,At Risk
14898,United Kingdom,3464.45,14,23,2,5,5,12,At Risk
13313,United Kingdom,3445.32,12,22,2,5,5,12,At Risk
16208,United Kingdom,3440.45,10,44,2,5,5,12,At Risk
17913,United Kingdom,3425.09,14,58,2,5,5,12,At Risk
17876,United Kingdom,3424.02,3,399,4,3,5,12,Loyal Customers
14934,Channel Islands,3403.5,5,81,3,4,5,12,Loyal Customers
15114,United Kingdom,3400.12,12,30,2,5,5,12,At Risk
13425,United Kingdom,3390.43,5,108,3,4,5,12,Loyal Customers
15058,United Kingdom,3387.58,16,25,2,5,5,12,At Risk
15356,United Kingdom,3382.69,13,31,2,5,5,12,At Risk
17723,United Kingdom,3378.4,7,127,3,4,5,12,Loyal Customers
13979,United Kingdom,3373.63,7,73,3,4,5,12,Loyal Customers
13135,United Kingdom,3371.45,2,196,4,3,5,12,Loyal Customers
12838,United Kingdom,3366.7,10,33,2,5,5,12,At Risk
12371,Switzerland,3347.38,4,59,3,4,5,12,Loyal Customers
15265,United Kingdom,3345.64,4,151,3,4,5,12,Loyal Customers
12424,Australia,3340.03,4,162,3,4,5,12,Loyal Customers
13824,United Kingdom,3314.76,12,32,2,5,5,12,At Risk
14064,United Kingdom,3260.24,15,29,2,5,5,12,At Risk
12770,Japan,3246.45,2,210,4,3,5,12,Loyal Customers
16612,United Kingdom,3245.43,9,32,2,5,5,12,At Risk
17353,United Kingdom,3242.0,4,129,3,4,5,12,Loyal Customers
16101,United Kingdom,3229.16,4,70,3,4,5,12,Loyal Customers
14507,United Kingdom,3216.74,11,23,2,5,5,12,At Risk
16918,United Kingdom,3206.54,16,49,2,5,5,12,At Risk
17147,United Kingdom,3199.95,9,22,2,5,5,12,At Risk
15027,United Kingdom,3195.6,10,30,2,5,5,12,At Risk
16515,United Kingdom,3179.06,10,52,2,5,5,12,At Risk
16837,United Kingdom,3170.98,11,31,2,5,5,12,At Risk
17640,United Kingdom,3168.94,6,86,3,4,5,12,Loyal Customers
13804,United Kingdom,3161.12,9,30,2,5,5,12,At Risk
16584,United Kingdom,3156.17,5,80,3,4,5,12,Loyal Customers
14748,United Kingdom,3152.32,10,29,2,5,5,12,At Risk
13538,United Kingdom,3103.13,12,43,2,5,5,12,At Risk
15491,United Kingdom,3100.09,6,95,3,4,5,12,Loyal Customers
14312,United Kingdom,3090.29,11,46,2,5,5,12,At Risk
12511,Greece,3084.02,1,428,5,2,5,12,Potential Loyalists
14044,United Kingdom,3073.95,10,26,2,5,5,12,At Risk
14038,United Kingdom,3069.88,5,78,3,4,5,12,Loyal Customers
14916,United Kingdom,3042.95,8,70,3,4,5,12,Loyal Customers
12510,Spain,3039.03,7,142,3,4,5,12,Loyal Customers
15754,United Kingdom,3037.61,9,51,2,5,5,12,At Risk
13557,United Kingdom,3032.26,13,28,2,5,5,12,At Risk
12754,Japan,3010.74,3,235,4,3,5,12,Loyal Customers
13635,United Kingdom,2999.16,4,67,3,4,5,12,Loyal Customers
15810,United Kingdom,2999.04,8,78,3,4,5,12,Loyal Customers
12502,Spain,2995.87,5,95,3,4,5,12,Loyal Customers
17961,United Kingdom,2994.29,100,21,2,5,5,12,At Risk
15681,United Kingdom,2989.7,14,25,2,5,5,12,At Risk
12854,United Kingdom,2970.97,7,78,3,4,5,12,Loyal Customers
16120,United Kingdom,2967.51,6,59,3,4,5,12,Loyal Customers
15967,United Kingdom,2966.0,12,23,2,5,5,12,At Risk
15329,United Kingdom,2958.83,11,39,2,5,5,12,At Risk
16416,United Kingdom,2957.88,9,26,2,5,5,12,At Risk
13110,United Kingdom,2957.47,12,31,2,5,5,12,At Risk
13253,United Kingdom,2951.11,4,156,3,4,5,12,Loyal Customers
15757,United Kingdom,2940.36,6,65,3,4,5,12,Loyal Customers
17588,United Kingdom,2939.55,7,100,3,4,5,12,Loyal Customers
15312,United Kingdom,2930.19,12,75,3,5,4,12,Loyal Customers
15100,United Kingdom,2894.7,7,333,4,4,4,12,Champions
16086,United Kingdom,2864.99,10,59,3,5,4,12,Loyal Customers
16163,United Kingdom,2849.58,6,232,4,4,4,12,Champions
13799,United Kingdom,2803.57,9,116,3,5,4,12,Loyal Customers
16104,United Kingdom,2774.46,9,61,3,5,4,12,Loyal Customers
15817,United Kingdom,2766.4,3,420,5,3,4,12,Loyal Customers
12982,United Kingdom,2744.81,8,242,4,4,4,12,Champions
15841,United Kingdom,2742.41,9,72,3,5,4,12,Loyal Customers
17388,United Kingdom,2675.37,11,77,3,5,4,12,Loyal Customers
14496,United Kingdom,2668.23,7,311,4,4,4,12,Champions
13819,United Kingdom,2642.35,6,301,4,4,4,12,Champions
14410,United Kingdom,2630.9,11,92,3,5,4,12,Loyal Customers
14195,United Kingdom,2615.6,6,201,4,4,4,12,Champions
14431,United Kingdom,2614.2,4,302,4,4,4,12,Champions
14564,Channel Islands,2605.62,2,434,5,3,4,12,Loyal Customers
14147,United Kingdom,2590.2,9,78,3,5,4,12,Loyal Customers
16499,United Kingdom,2578.34,8,360,4,4,4,12,Champions
14573,United Kingdom,2565.12,13,179,3,5,4,12,Loyal Customers
12806,Netherlands,2558.96,2,572,5,3,4,12,Loyal Customers
14745,United Kingdom,2551.41,12,112,3,5,4,12,Loyal Customers
14548,United Kingdom,2541.29,9,150,3,5,4,12,Loyal Customers
16889,United Kingdom,2526.65,6,194,4,4,4,12,Champions
12978,United Kingdom,2502.82,5,385,4,4,4,12,Champions
13762,United Kingdom,2472.48,5,218,4,4,4,12,Champions
17732,United Kingdom,2470.39,8,372,4,4,4,12,Champions
15221,United Kingdom,2465.45,4,366,4,4,4,12,Champions
17897,United Kingdom,2463.71,9,172,3,5,4,12,Loyal Customers
12924,United Kingdom,2461.45,12,88,3,5,4,12,Loyal Customers
14256,United Kingdom,2460.79,5,260,4,4,4,12,Champions
15077,United Kingdom,2428.08,2,494,5,3,4,12,Loyal Customers
12733,USA,2424.02,4,234,4,4,4,12,Champions
15658,United Kingdom,2423.47,8,190,4,4,4,12,Champions
17894,United Kingdom,2410.93,18,71,3,5,4,12,Loyal Customers
17921,United Kingdom,2394.36,10,64,3,5,4,12,Loyal Customers
16812,United Kingdom,2392.0,4,360,4,4,4,12,Champions
16105,United Kingdom,2386.19,5,248,4,4,4,12,Champions
17905,United Kingdom,2368.87,13,71,3,5,4,12,Loyal Customers
16065,United Kingdom,2359.27,8,365,4,4,4,12,Champions
17969,United Kingdom,2354.29,20,166,3,5,4,12,Loyal Customers
14938,Channel Islands,2322.43,2,562,5,3,4,12,Loyal Customers
15946,United Kingdom,2304.18,3,502,5,3,4,12,Loyal Customers
18095,United Kingdom,2303.09,5,312,4,4,4,12,Champions
13371,United Kingdom,2297.66,2,505,5,3,4,12,Loyal Customers
13748,United Kingdom,2268.35,9,95,3,5,4,12,Loyal Customers
15638,United Kingdom,2265.2,6,378,4,4,4,12,Champions
17994,United Kingdom,2264.03,11,121,3,5,4,12,Loyal Customers
13407,United Kingdom,2244.7,3,578,5,3,4,12,Loyal Customers
16823,United Kingdom,2243.09,7,227,4,4,4,12,Champions
14462,United Kingdom,2237.81,12,66,3,5,4,12,Loyal Customers
13662,United Kingdom,2233.61,11,85,3,5,4,12,Loyal Customers
17460,United Kingdom,2228.27,16,94,3,5,4,12,Loyal Customers
15476,United Kingdom,2209.98,4,380,4,4,4,12,Champions
14177,United Kingdom,2209.69,13,86,3,5,4,12,Loyal Customers
15934,United Kingdom,2190.66,2,417,5,3,4,12,Loyal Customers
15649,United Kingdom,2170.35,4,336,4,4,4,12,Champions
15944,United Kingdom,2164.24,4,276,4,4,4,12,Champions
18239,United Kingdom,2150.36,6,218,4,4,4,12,Champions
18009,United Kingdom,2144.23,8,235,4,4,4,12,Champions
13092,United Kingdom,2140.28,12,70,3,5,4,12,Loyal Customers
18116,United Kingdom,2130.89,13,67,3,5,4,12,Loyal Customers
14472,United Kingdom,2118.72,9,103,3,5,4,12,Loyal Customers
14399,United Kingdom,2108.21,8,394,4,4,4,12,Champions
17742,United Kingdom,2098.48,11,113,3,5,4,12,Loyal Customers
13753,United Kingdom,2094.57,4,287,4,4,4,12,Champions
15151,United Kingdom,2085.61,2,423,5,3,4,12,Loyal Customers
14896,United Kingdom,2083.22,8,204,4,4,4,12,Champions
18026,United Kingdom,2074.07,2,500,5,3,4,12,Loyal Customers
13874,United Kingdom,2049.15,7,358,4,4,4,12,Champions
16027,United Kingdom,2048.36,15,91,3,5,4,12,Loyal Customers
14000,United Kingdom,2046.34,5,211,4,4,4,12,Champions
14988,United Kingdom,2038.65,7,211,4,4,4,12,Champions
15164,United Kingdom,2028.11,9,68,3,5,4,12,Loyal Customers
14651,United Kingdom,2025.52,9,67,3,5,4,12,Loyal Customers
13696,United Kingdom,2020.4,3,421,5,3,4,12,Loyal Customers
17152,United Kingdom,2016.5,4,194,4,4,4,12,Champions
17126,United Kingdom,2008.93,9,152,3,5,4,12,Loyal Customers
16510,United Kingdom,2005.35,6,372,4,4,4,12,Champions
16529,United Kingdom,1986.8,4,190,4,4,4,12,Champions
16233,United Kingdom,1965.71,9,71,3,5,4,12,Loyal Customers
15789,United Kingdom,1962.01,6,358,4,4,4,12,Champions
16993,United Kingdom,1950.95,2,463,5,3,4,12,Loyal Customers
15425,United Kingdom,1941.12,4,400,4,4,4,12,Champions
16619,United Kingdom,1938.33,4,263,4,4,4,12,Champions
15885,United Kingdom,1921.82,13,93,3,5,4,12,Loyal Customers
18220,United Kingdom,1921.76,6,226,4,4,4,12,Champions
15248,United Kingdom,1893.93,3,411,5,3,4,12,Loyal Customers
15381,United Kingdom,1890.57,5,213,4,4,4,12,Champions
14130,United Kingdom,1858.77,4,319,4,4,4,12,Champions
14224,United Kingdom,1841.71,9,110,3,5,4,12,Loyal Customers
14870,United Kingdom,1838.95,6,261,4,4,4,12,Champions
12582,Finland,1820.4,4,238,4,4,4,12,Champions
16634,United Kingdom,1814.61,6,222,4,4,4,12,Champions
14915,United Kingdom,1811.25,11,91,3,5,4,12,Loyal Customers
16797,United Kingdom,1802.02,5,393,4,4,4,12,Champions
17165,United Kingdom,1794.32,6,284,4,4,4,12,Champions
16124,United Kingdom,1772.49,4,317,4,4,4,12,Champions
14850,United Kingdom,1770.96,7,311,4,4,4,12,Champions
15736,United Kingdom,1767.12,2,435,5,3,4,12,Loyal Customers
16692,United Kingdom,1764.7,4,256,4,4,4,12,Champions
15777,United Kingdom,1762.61,7,241,4,4,4,12,Champions
13648,United Kingdom,1759.07,8,400,4,4,4,12,Champions
16266,United Kingdom,1757.95,14,73,3,5,4,12,Loyal Customers
16087,United Kingdom,1739.92,5,389,4,4,4,12,Champions
13531,United Kingdom,1738.52,6,205,4,4,4,12,Champions
17268,United Kingdom,1733.89,11,107,3,5,4,12,Loyal Customers
14692,United Kingdom,1715.14,12,137,3,5,4,12,Loyal Customers
15326,United Kingdom,1700.52,5,333,4,4,4,12,Champions
14078,United Kingdom,1688.06,9,101,3,5,4,12,Loyal Customers
14831,United Kingdom,1676.57,3,680,5,3,4,12,Loyal Customers
16625,United Kingdom,1654.03,5,274,4,4,4,12,Champions
13649,United Kingdom,1651.48,6,256,4,4,4,12,Champions
18085,United Kingdom,1645.75,4,330,4,4,4,12,Champions
13506,United Kingdom,1639.2,5,316,4,4,4,12,Champions
13554,United Kingdom,1629.35,7,380,4,4,4,12,Champions
15167,United Kingdom,1627.62,5,320,4,4,4,12,Champions
12813,Netherlands,1621.8,3,501,5,3,4,12,Loyal Customers
15422,United Kingdom,1619.97,7,323,4,4,4,12,Champions
16860,United Kingdom,1610.62,3,452,5,3,4,12,Loyal Customers
13249,United Kingdom,1608.93,9,92,3,5,4,12,Loyal Customers
13239,United Kingdom,1594.69,5,261,4,4,4,12,Champions
17028,United Kingdom,1593.83,3,581,5,3,4,12,Loyal Customers
16096,United Kingdom,1584.97,4,264,4,4,4,12,Champions
13740,United Kingdom,1582.77,5,240,4,4,4,12,Champions
15279,United Kingdom,1580.54,5,354,4,4,4,12,Champions
13202,United Kingdom,1580.3,7,394,4,4,4,12,Champions
14489,United Kingdom,1574.93,4,207,4,4,4,12,Champions
14136,United Kingdom,1570.81,5,400,4,4,4,12,Champions
15798,United Kingdom,1535.37,3,492,5,3,4,12,Loyal Customers
14695,United Kingdom,1534.22,3,519,5,3,4,12,Loyal Customers
17990,United Kingdom,1527.61,6,236,4,4,4,12,Champions
14068,United Kingdom,1516.72,4,320,4,4,4,12,Champions
14220,United Kingdom,1515.0,4,247,4,4,4,12,Champions
14682,United Kingdom,1514.81,6,187,4,4,4,12,Champions
12369,Austria,1511.15,3,413,5,3,4,12,Loyal Customers
16037,United Kingdom,1509.34,5,269,4,4,4,12,Champions
15590,United Kingdom,1496.6,5,382,4,4,4,12,Champions
15173,United Kingdom,1494.6,7,380,4,4,4,12,Champions
15882,United Kingdom,1491.42,8,198,4,4,4,12,Champions
13042,United Kingdom,1488.59,3,598,5,3,4,12,Loyal Customers
14609,United Kingdom,1486.2,10,72,3,5,4,12,Loyal Customers
17978,United Kingdom,1460.91,4,365,4,4,4,12,Champions
13361,United Kingdom,1450.5,2,472,5,3,4,12,Loyal Customers
15876,United Kingdom,1449.14,2,409,5,3,4,12,Loyal Customers
17582,United Kingdom,1446.95,5,236,4,4,4,12,Champions
18106,United Kingdom,1441.06,6,329,4,4,4,12,Champions
13543,United Kingdom,1439.61,2,634,5,3,4,12,Loyal Customers
16088,United Kingdom,1437.43,2,575,5,3,4,12,Loyal Customers
13475,United Kingdom,1431.78,4,191,4,4,4,12,Champions
18071,United Kingdom,1428.63,6,257,4,4,4,12,Champions
17438,United Kingdom,1422.77,5,253,4,4,4,12,Champions
15223,United Kingdom,1417.95,5,225,4,4,4,12,Champions
17496,United Kingdom,1412.89,4,358,4,4,4,12,Champions
17714,United Kingdom,1410.18,5,320,4,4,4,12,Champions
16854,United Kingdom,1408.96,2,417,5,3,4,12,Loyal Customers
14909,United Kingdom,1404.68,3,437,5,3,4,12,Loyal Customers
16926,United Kingdom,1399.86,5,371,4,4,4,12,Champions
13259,United Kingdom,1398.79,9,61,3,5,4,12,Loyal Customers
13382,United Kingdom,1387.58,5,280,4,4,4,12,Champions
16727,United Kingdom,1377.77,4,364,4,4,4,12,Champions
15580,United Kingdom,1375.39,8,376,4,4,4,12,Champions
17908,United Kingdom,1374.5,5,373,4,4,4,12,Champions
16300,United Kingdom,1367.32,3,430,5,3,4,12,Loyal Customers
14114,United Kingdom,1364.09,7,273,4,4,4,12,Champions
15347,United Kingdom,1363.6,4,366,4,4,4,12,Champions
16588,United Kingdom,1361.28,4,386,4,4,4,12,Champions
17150,United Kingdom,1357.95,6,376,4,4,4,12,Champions
14320,United Kingdom,1346.75,5,206,4,4,4,12,Champions
13497,United Kingdom,1320.33,6,282,4,4,4,12,Champions
16756,United Kingdom,1312.37,7,214,4,4,4,12,Champions
17027,United Kingdom,1310.63,9,78,3,5,4,12,Loyal Customers
16894,United Kingdom,1306.96,3,502,5,3,4,12,Loyal Customers
14479,United Kingdom,1299.11,4,253,4,4,4,12,Champions
16608,United Kingdom,1286.62,2,453,5,3,4,12,Loyal Customers
14821,United Kingdom,1278.95,7,366,4,4,4,12,Champions
14478,United Kingdom,1276.66,4,382,4,4,4,12,Champions
17142,United Kingdom,1275.25,4,239,4,4,4,12,Champions
15439,United Kingdom,1269.05,4,404,4,4,4,12,Champions
17635,United Kingdom,1265.58,3,424,5,3,4,12,Loyal Customers
13065,United Kingdom,1260.91,5,373,4,4,4,12,Champions
